cyclone_name,year,province,province_psgc,category,category_ordinal,total_houses,province_housing_units,province_households,structural_vuln_frac,unimproved_water_frac,damage_rate,affected,deaths,houses_damaged,houses_destroyed
Fung-Wong,2014,Ilocos Sur,PH012900000,Tropical storm,1,6472,151238,157043,0.1684,0.062,0.7098,218004,1,4594,1878
Fung-Wong,2014,Isabela,PH023100000,Tropical storm,1,0,365099,372950,0.2136,0.0305,0.0,435,0,0,0
Fung-Wong,2014,Kalinga,PH143200000,Tropical storm,1,50,41990,42115,0.3816,0.3494,0.92,153,0,46,4
Fung-Wong,2014,La Union,PH013300000,Tropical storm,1,1957,174096,180675,0.1948,0.1305,0.9581,72229,3,1875,82
Fung-Wong,2014,Laguna,PH043400000,Tropical storm,1,0,731892,765513,0.1165,0.0428,0.0,30331,1,0,0
Fung-Wong,2014,Metro Manila,PH137600000,Tropical storm,1,0,2558664,2660330,0.1101,0.0268,0.0,94957,7,0,0
Fung-Wong,2014,Mountain Province,PH144400000,Tropical storm,1,21,34857,35038,0.2662,0.79,0.5714,85,0,12,9
Fung-Wong,2014,Nueva Ecija,PH034900000,Tropical storm,1,0,488461,496977,0.1968,0.0238,0.0,27707,0,0,0
Fung-Wong,2014,Nueva Vizcaya,PH025000000,Tropical storm,1,265,108828,111340,0.3194,0.2707,0.9472,1440,0,251,14
Fung-Wong,2014,Occidental Mindoro,PH175100000,Tropical storm,1,4,110275,111714,0.4695,0.0883,0.25,7899,1,1,3
Fung-Wong,2014,Pampanga,PH035400000,Tropical storm,1,6,561214,575301,0.0811,0.0175,0.8333,54315,0,5,1
Fung-Wong,2014,Pangasinan,PH015500000,Tropical storm,1,151,654240,674575,0.244,0.0196,0.9205,230270,0,139,12
Fung-Wong,2014,Rizal,PH045800000,Tropical storm,1,7,639940,652578,0.1486,0.052,0.2857,81667,2,2,5
Fung-Wong,2014,Tarlac,PH036900000,Tropical storm,1,0,306044,311994,0.1496,0.0144,0.0,41673,0,0,0
Fung-Wong,2014,Zambales,PH037100000,Tropical storm,1,12,195109,198666,0.1688,0.0601,0.4167,1999,0,5,7
Hagupit,2014,Agusan del Norte,PH160200000,Violent typhoon,5,0,151197,153815,0.6199,0.1163,0.0,9131,0,0,0
Hagupit,2014,Agusan del Sur,PH160300000,Violent typhoon,5,0,151934,153653,0.7653,0.2844,0.0,1610,0,0,0
Hagupit,2014,Aklan,PH060400000,Violent typhoon,5,6,132784,133679,0.4936,0.0925,1.0,75241,0,6,0
Hagupit,2014,Albay,PH050500000,Violent typhoon,5,18,275601,277091,0.3791,0.0926,1.0,401878,0,18,0
Hagupit,2014,Antique,PH060600000,Violent typhoon,5,0,128753,129771,0.5388,0.1886,0.0,74347,0,0,0
Hagupit,2014,Bataan,PH030800000,Violent typhoon,5,0,170152,173212,0.1275,0.0695,0.0,1899,0,0,0
Hagupit,2014,Batangas,PH041000000,Violent typhoon,5,0,597758,613825,0.1329,0.0416,0.0,10849,1,0,0
Hagupit,2014,Biliran,PH087800000,Violent typhoon,5,2056,38105,38518,0.4685,0.0367,0.9358,46831,2,1924,132
Hagupit,2014,Bohol,PH071200000,Violent typhoon,5,0,286768,288515,0.4281,0.0975,0.0,26330,0,0,0
Hagupit,2014,Camarines Norte,PH051600000,Violent typhoon,5,2,128679,129994,0.4591,0.1341,0.0,36861,0,0,2
Hagupit,2014,Camarines Sur,PH051700000,Violent typhoon,5,3275,396642,400615,0.478,0.102,0.9511,219253,0,3115,160
Hagupit,2014,Capiz,PH061900000,Violent typhoon,5,1030,178303,179983,0.5324,0.1154,0.9961,89305,0,1026,4
Hagupit,2014,Catanduanes,PH052000000,Violent typhoon,5,29,53482,53814,0.4668,0.0861,0.8966,59752,0,26,3
Hagupit,2014,Cavite,PH042100000,Violent typhoon,5,0,851871,877743,0.1109,0.0265,0.0,21679,0,0,0
Hagupit,2014,Cebu,PH072200000,Violent typhoon,5,3071,1058512,1077180,0.395,0.0779,0.8828,125315,1,2711,360
Hagupit,2014,Dinagat Islands,PH168500000,Violent typhoon,5,0,27902,28557,0.5835,0.094,0.0,24069,0,0,0
Hagupit,2014,Eastern Samar,PH082600000,Violent typhoon,5,79590,105653,106292,0.6288,0.1017,0.7544,605040,8,60041,19549
Hagupit,2014,Guimaras,PH067900000,Violent typhoon,5,0,40497,40575,0.5351,0.0539,0.0,4638,0,0,0
Hagupit,2014,Iloilo,PH063000000,Violent typhoon,5,1321,524258,530649,0.503,0.1004,0.841,132525,0,1111,210
Hagupit,2014,Laguna,PH043400000,Violent typhoon,5,1,731892,765513,0.1165,0.0428,0.0,8910,0,0,1
Hagupit,2014,Leyte,PH083700000,Violent typhoon,5,24343,451667,455889,0.5322,0.0808,0.9477,420909,2,23071,1272
Hagupit,2014,Marinduque,PH174000000,Violent typhoon,5,0,54341,54508,0.3564,0.0763,0.0,12950,0,0,0
Hagupit,2014,Masbate,PH054100000,Violent typhoon,5,17638,187299,188013,0.6686,0.1199,0.9421,267980,0,16616,1022
Hagupit,2014,Metro Manila,PH137600000,Violent typhoon,5,0,2558664,2660330,0.1101,0.0268,0.0,25040,0,0,0
Hagupit,2014,Negros Occidental,PH064500000,Violent typhoon,5,0,690110,701650,0.5036,0.1468,0.0,84888,0,0,0
Hagupit,2014,Negros Oriental,PH074600000,Violent typhoon,5,0,307894,310626,0.6078,0.1506,0.0,22635,0,0,0
Hagupit,2014,Northern Samar,PH084800000,Violent typhoon,5,63367,124909,126619,0.6455,0.1373,0.8915,473759,0,56490,6877
Hagupit,2014,Occidental Mindoro,PH175100000,Violent typhoon,5,0,110275,111714,0.4695,0.0883,0.0,40044,0,0,0
Hagupit,2014,Oriental Mindoro,PH175200000,Violent typhoon,5,0,188988,190763,0.4002,0.1714,0.0,74590,1,0,0
Hagupit,2014,Palawan,PH175300000,Violent typhoon,5,0,255726,257321,0.6892,0.0904,0.0,46717,0,0,0
Hagupit,2014,Quezon,PH045600000,Violent typhoon,5,21,475649,485673,0.3965,0.1048,0.8095,89890,1,17,4
Hagupit,2014,Rizal,PH045800000,Violent typhoon,5,0,639940,652578,0.1486,0.052,0.0,688,0,0,0
Hagupit,2014,Romblon,PH175900000,Violent typhoon,5,265,67971,68362,0.4938,0.1383,0.9245,73595,0,245,20
Hagupit,2014,Samar,PH086000000,Violent typhoon,5,88397,162886,165264,0.6584,0.116,0.8567,371806,8,75731,12666
Hagupit,2014,Siquijor,PH076100000,Violent typhoon,5,0,22634,22737,0.4522,0.0506,0.0,223,0,0,0
Hagupit,2014,Sorsogon,PH056200000,Violent typhoon,5,7346,166106,166842,0.5304,0.1066,0.9592,198576,0,7046,300
Hagupit,2014,Southern Leyte,PH086400000,Violent typhoon,5,51,92405,92836,0.4088,0.0588,0.902,103192,0,46,5
Hagupit,2014,Surigao del Norte,PH166700000,Violent typhoon,5,240,106660,108814,0.4934,0.0773,0.8042,59595,0,193,47
Hagupit,2014,Surigao del Sur,PH166800000,Violent typhoon,5,0,127802,129159,0.7409,0.1667,0.0,21137,0,0,0
Jangmi,2014,Agusan del Norte,PH160200000,Tropical storm,1,3,151197,153815,0.6199,0.1163,0.0,48095,2,0,3
Jangmi,2014,Agusan del Sur,PH160300000,Tropical storm,1,18,151934,153653,0.7653,0.2844,0.6667,20961,2,12,6
Jangmi,2014,Antique,PH060600000,Tropical storm,1,6,128753,129771,0.5388,0.1886,0.6667,98,1,4,2
Jangmi,2014,Bohol,PH071200000,Tropical storm,1,436,286768,288515,0.4281,0.0975,0.7385,21694,5,322,114
Jangmi,2014,Bukidnon,PH101300000,Tropical storm,1,151,305995,308727,0.5877,0.1965,0.894,7347,3,135,16
Jangmi,2014,Camiguin,PH101800000,Tropical storm,1,15,20063,20080,0.4488,0.0257,1.0,344,0,15,0
Jangmi,2014,Capiz,PH061900000,Tropical storm,1,0,178303,179983,0.5324,0.1154,0.0,1650,0,0,0
Jangmi,2014,Cebu,PH072200000,Tropical storm,1,397,1058512,1077180,0.395,0.0779,0.5768,44247,16,229,168
Jangmi,2014,Davao Oriental,PH112500000,Tropical storm,1,0,126969,128558,0.6659,0.1668,0.0,80,0,0,0
Jangmi,2014,Davao de Oro,PH118200000,Tropical storm,1,13,167532,169441,0.5769,0.1876,0.9231,10180,2,12,1
Jangmi,2014,Davao del Norte,PH112300000,Tropical storm,1,0,230520,233232,0.4832,0.3523,0.0,1064,0,0,0
Jangmi,2014,Dinagat Islands,PH168500000,Tropical storm,1,22,27902,28557,0.5835,0.094,0.9545,3149,0,21,1
Jangmi,2014,Eastern Samar,PH082600000,Tropical storm,1,43,105653,106292,0.6288,0.1017,0.6047,0,0,26,17
Jangmi,2014,Lanao del Norte,PH103500000,Tropical storm,1,0,201777,216943,0.575,0.168,0.0,451,0,0,0
Jangmi,2014,Leyte,PH083700000,Tropical storm,1,1209,451667,455889,0.5322,0.0808,0.9826,231734,12,1188,21
Jangmi,2014,Misamis Oriental,PH104300000,Tropical storm,1,266,353856,362194,0.4574,0.0805,0.485,61187,1,129,137
Jangmi,2014,Negros Occidental,PH064500000,Tropical storm,1,100,690110,701650,0.5036,0.1468,0.87,48719,2,87,13
Jangmi,2014,Palawan,PH175300000,Tropical storm,1,0,255726,257321,0.6892,0.0904,0.0,2138,0,0,0
Jangmi,2014,Samar,PH086000000,Tropical storm,1,198,162886,165264,0.6584,0.116,0.8687,30207,20,172,26
Jangmi,2014,Siquijor,PH076100000,Tropical storm,1,0,22634,22737,0.4522,0.0506,0.0,54,0,0,0
Jangmi,2014,Southern Leyte,PH086400000,Tropical storm,1,0,92405,92836,0.4088,0.0588,0.0,128,0,0,0
Jangmi,2014,Surigao del Norte,PH166700000,Tropical storm,1,0,106660,108814,0.4934,0.0773,0.0,4300,0,0,0
Jangmi,2014,Surigao del Sur,PH166800000,Tropical storm,1,455,127802,129159,0.7409,0.1667,0.8484,64390,0,386,69
Jangmi,2014,Zamboanga del Sur,PH097300000,Tropical storm,1,81,399598,406810,0.6434,0.1327,0.2593,410,0,21,60
Kajiki,2014,Agusan del Norte,PH160200000,Tropical storm,1,7,151197,153815,0.6199,0.1163,0.7143,31,0,5,2
Kajiki,2014,Antique,PH060600000,Tropical storm,1,0,128753,129771,0.5388,0.1886,0.0,255,0,0,0
Kajiki,2014,Biliran,PH087800000,Tropical storm,1,0,38105,38518,0.4685,0.0367,0.0,390,0,0,0
Kajiki,2014,Cebu,PH072200000,Tropical storm,1,361,1058512,1077180,0.395,0.0779,0.9252,7096,5,334,27
Kajiki,2014,Dinagat Islands,PH168500000,Tropical storm,1,2,27902,28557,0.5835,0.094,0.0,11991,0,0,2
Kajiki,2014,Leyte,PH083700000,Tropical storm,1,0,451667,455889,0.5322,0.0808,0.0,9580,0,0,0
Kajiki,2014,Negros Occidental,PH064500000,Tropical storm,1,57,690110,701650,0.5036,0.1468,0.9649,3812,0,55,2
Kajiki,2014,Southern Leyte,PH086400000,Tropical storm,1,0,92405,92836,0.4088,0.0588,0.0,5399,1,0,0
Kajiki,2014,Surigao del Norte,PH166700000,Tropical storm,1,0,106660,108814,0.4934,0.0773,0.0,9186,0,0,0
Lingling,2014,Agusan del Norte,PH160200000,Tropical storm,1,175,151197,153815,0.6199,0.1163,0.64,160152,9,112,63
Lingling,2014,Agusan del Sur,PH160300000,Tropical storm,1,166,151934,153653,0.7653,0.2844,0.5241,176705,14,87,79
Lingling,2014,Bukidnon,PH101300000,Tropical storm,1,3,305995,308727,0.5877,0.1965,0.0,3934,0,0,3
Lingling,2014,Camarines Sur,PH051700000,Tropical storm,1,99,396642,400615,0.478,0.102,0.8788,0,0,87,12
Lingling,2014,Camiguin,PH101800000,Tropical storm,1,1,20063,20080,0.4488,0.0257,1.0,34500,0,1,0
Lingling,2014,Cotabato,PH124700000,Tropical storm,1,0,316177,320567,0.6216,0.1292,0.0,13225,0,0,0
Lingling,2014,Davao Oriental,PH112500000,Tropical storm,1,1480,126969,128558,0.6659,0.1668,0.3865,236030,10,572,908
Lingling,2014,Davao de Oro,PH118200000,Tropical storm,1,27,167532,169441,0.5769,0.1876,0.2222,115900,11,6,21
Lingling,2014,Davao del Norte,PH112300000,Tropical storm,1,0,230520,233232,0.4832,0.3523,0.0,98361,3,0,0
Lingling,2014,Davao del Sur,PH112400000,Tropical storm,1,0,558091,568747,0.441,0.0982,0.0,163,0,0,0
Lingling,2014,Dinagat Islands,PH168500000,Tropical storm,1,22,27902,28557,0.5835,0.094,1.0,12000,6,22,0
Lingling,2014,Lanao del Norte,PH103500000,Tropical storm,1,958,201777,216943,0.575,0.168,0.7067,30231,0,677,281
Lingling,2014,Maguindanao,PH153800000,Tropical storm,1,0,190029,194507,0.7225,0.1764,0.0,13435,0,0,0
Lingling,2014,Misamis Occidental,PH104200000,Tropical storm,1,5,133123,134870,0.6098,0.1669,0.0,694,3,0,5
Lingling,2014,Misamis Oriental,PH104300000,Tropical storm,1,256,353856,362194,0.4574,0.0805,0.8203,36631,8,210,46
Lingling,2014,Sorsogon,PH056200000,Tropical storm,1,1,166106,166842,0.5304,0.1066,1.0,0,0,1,0
Lingling,2014,Surigao del Norte,PH166700000,Tropical storm,1,181,106660,108814,0.4934,0.0773,0.1768,51842,3,32,149
Lingling,2014,Surigao del Sur,PH166800000,Tropical storm,1,657,127802,129159,0.7409,0.1667,0.7915,108595,2,520,137
Lingling,2014,Zamboanga del Norte,PH097200000,Tropical storm,1,0,223221,224828,0.7239,0.1934,0.0,0,1,0,0
Luis,2014,Apayao,PH148100000,Strong typhoon,3,334,25418,25560,0.4634,0.2828,0.985,1955,0,329,5
Luis,2014,Aurora,PH037700000,Strong typhoon,3,0,49066,49410,0.4004,0.0823,0.0,120,0,0,0
Luis,2014,Bataan,PH030800000,Strong typhoon,3,0,170152,173212,0.1275,0.0695,0.0,37,0,0,0
Luis,2014,Benguet,PH141100000,Strong typhoon,3,17,193848,196825,0.0649,0.2411,0.9412,285,0,16,1
Luis,2014,Bulacan,PH031400000,Strong typhoon,3,0,741737,760964,0.0931,0.0168,0.0,31382,0,0,0
Luis,2014,Cagayan,PH021500000,Strong typhoon,3,1593,267472,271967,0.2809,0.0237,0.9322,34343,1,1485,108
Luis,2014,Ilocos Norte,PH012800000,Strong typhoon,3,22,131413,139336,0.1246,0.0415,1.0,147,0,22,0
Luis,2014,Isabela,PH023100000,Strong typhoon,3,5,365099,372950,0.2136,0.0305,1.0,5112,0,5,0
Luis,2014,Kalinga,PH143200000,Strong typhoon,3,102,41990,42115,0.3816,0.3494,0.9706,11406,0,99,3
Luis,2014,La Union,PH013300000,Strong typhoon,3,41,174096,180675,0.1948,0.1305,0.9512,11826,0,39,2
Luis,2014,Metro Manila,PH137600000,Strong typhoon,3,0,2558664,2660330,0.1101,0.0268,0.0,9799,0,0,0
Luis,2014,Mountain Province,PH144400000,Strong typhoon,3,0,34857,35038,0.2662,0.79,0.0,482,0,0,0
Luis,2014,Negros Occidental,PH064500000,Strong typhoon,3,0,690110,701650,0.5036,0.1468,0.0,448,0,0,0
Luis,2014,Nueva Ecija,PH034900000,Strong typhoon,3,0,488461,496977,0.1968,0.0238,0.0,31051,0,0,0
Luis,2014,Nueva Vizcaya,PH025000000,Strong typhoon,3,16,108828,111340,0.3194,0.2707,0.625,181,1,10,6
Luis,2014,Pampanga,PH035400000,Strong typhoon,3,8,561214,575301,0.0811,0.0175,0.0,27347,0,0,8
Luis,2014,Pangasinan,PH015500000,Strong typhoon,3,179,654240,674575,0.244,0.0196,0.6704,294971,3,120,59
Luis,2014,Rizal,PH045800000,Strong typhoon,3,0,639940,652578,0.1486,0.052,0.0,6709,0,0,0
Luis,2014,Tarlac,PH036900000,Strong typhoon,3,0,306044,311994,0.1496,0.0144,0.0,38925,0,0,0
Luis,2014,Zambales,PH037100000,Strong typhoon,3,22,195109,198666,0.1688,0.0601,0.9091,1841,0,20,2
Matmo,2014,Misamis Oriental,PH104300000,Strong typhoon,3,127,353856,362194,0.4574,0.0805,0.9134,0,0,116,11
Matmo,2014,Negros Occidental,PH064500000,Strong typhoon,3,186,690110,701650,0.5036,0.1468,0.8065,785,0,150,36
Matmo,2014,Occidental Mindoro,PH175100000,Strong typhoon,3,0,110275,111714,0.4695,0.0883,0.0,46,0,0,0
Rammasun,2014,Albay,PH050500000,Very strong typhoon,4,24695,275601,277091,0.3791,0.0926,0.8066,505327,0,19920,4775
Rammasun,2014,Aurora,PH037700000,Very strong typhoon,4,0,49066,49410,0.4004,0.0823,0.0,189,0,0,0
Rammasun,2014,Bataan,PH030800000,Very strong typhoon,4,3749,170152,173212,0.1275,0.0695,0.8632,182641,3,3236,513
Rammasun,2014,Batangas,PH041000000,Very strong typhoon,4,72676,597758,613825,0.1329,0.0416,0.9281,251942,13,67449,5227
Rammasun,2014,Biliran,PH087800000,Very strong typhoon,4,0,38105,38518,0.4685,0.0367,0.0,0,1,0,0
Rammasun,2014,Bulacan,PH031400000,Very strong typhoon,4,221,741737,760964,0.0931,0.0168,0.8145,18562,1,180,41
Rammasun,2014,Camarines Norte,PH051600000,Very strong typhoon,4,12786,128679,129994,0.4591,0.1341,0.8735,116504,0,11169,1617
Rammasun,2014,Camarines Sur,PH051700000,Very strong typhoon,4,153525,396642,400615,0.478,0.102,0.8066,920408,4,123837,29688
Rammasun,2014,Catanduanes,PH052000000,Very strong typhoon,4,961,53482,53814,0.4668,0.0861,0.898,20251,0,863,98
Rammasun,2014,Cavite,PH042100000,Very strong typhoon,4,42271,851871,877743,0.1109,0.0265,0.8545,271939,8,36121,6150
Rammasun,2014,Eastern Samar,PH082600000,Very strong typhoon,4,3377,105653,106292,0.6288,0.1017,0.9289,36240,0,3137,240
Rammasun,2014,Ilocos Norte,PH012800000,Very strong typhoon,4,5,131413,139336,0.1246,0.0415,0.4,14,0,2,3
Rammasun,2014,Iloilo,PH063000000,Very strong typhoon,4,0,524258,530649,0.503,0.1004,0.0,0,1,0,0
Rammasun,2014,Laguna,PH043400000,Very strong typhoon,4,63060,731892,765513,0.1165,0.0428,0.7845,322405,21,49468,13592
Rammasun,2014,Leyte,PH083700000,Very strong typhoon,4,0,451667,455889,0.5322,0.0808,0.0,4472,0,0,0
Rammasun,2014,Marinduque,PH174000000,Very strong typhoon,4,1070,54341,54508,0.3564,0.0763,0.9636,4733,5,1031,39
Rammasun,2014,Masbate,PH054100000,Very strong typhoon,4,1562,187299,188013,0.6686,0.1199,0.8188,59897,0,1279,283
Rammasun,2014,Metro Manila,PH137600000,Very strong typhoon,4,142,2558664,2660330,0.1101,0.0268,0.669,26508,2,95,47
Rammasun,2014,Northern Samar,PH084800000,Very strong typhoon,4,46372,124909,126619,0.6455,0.1373,0.8575,350293,4,39764,6608
Rammasun,2014,Occidental Mindoro,PH175100000,Very strong typhoon,4,5539,110275,111714,0.4695,0.0883,0.9899,26855,1,5483,56
Rammasun,2014,Oriental Mindoro,PH175200000,Very strong typhoon,4,417,188988,190763,0.4002,0.1714,0.9281,1975,1,387,30
Rammasun,2014,Pampanga,PH035400000,Very strong typhoon,4,57,561214,575301,0.0811,0.0175,0.8772,4499,3,50,7
Rammasun,2014,Pangasinan,PH015500000,Very strong typhoon,4,0,654240,674575,0.244,0.0196,0.0,293,0,0,0
Rammasun,2014,Quezon,PH045600000,Very strong typhoon,4,144659,475649,485673,0.3965,0.1048,0.7601,646830,29,109957,34702
Rammasun,2014,Rizal,PH045800000,Very strong typhoon,4,4135,639940,652578,0.1486,0.052,0.8527,106517,3,3526,609
Rammasun,2014,Romblon,PH175900000,Very strong typhoon,4,224,67971,68362,0.4938,0.1383,0.9286,453,0,208,16
Rammasun,2014,Samar,PH086000000,Very strong typhoon,4,21878,162886,165264,0.6584,0.116,0.8835,155681,2,19330,2548
Rammasun,2014,Sorsogon,PH056200000,Very strong typhoon,4,29213,166106,166842,0.5304,0.1066,0.8289,602778,3,24216,4997
Rammasun,2014,Tarlac,PH036900000,Very strong typhoon,4,1,306044,311994,0.1496,0.0144,0.0,624,0,0,1
Rammasun,2014,Zambales,PH037100000,Very strong typhoon,4,1085,195109,198666,0.1688,0.0601,0.8341,14886,1,905,180
Sinlaku,2014,Bohol,PH071200000,Tropical storm,1,913,286768,288515,0.4281,0.0975,0.8543,5064,1,780,133
Sinlaku,2014,Cebu,PH072200000,Tropical storm,1,91,1058512,1077180,0.395,0.0779,0.978,1038,2,89,2
Sinlaku,2014,Davao del Sur,PH112400000,Tropical storm,1,0,558091,568747,0.441,0.0982,0.0,3,0,0,0
Sinlaku,2014,Dinagat Islands,PH168500000,Tropical storm,1,0,27902,28557,0.5835,0.094,0.0,869,0,0,0
Sinlaku,2014,Misamis Oriental,PH104300000,Tropical storm,1,0,353856,362194,0.4574,0.0805,0.0,869,0,0,0
Sinlaku,2014,Negros Occidental,PH064500000,Tropical storm,1,400,690110,701650,0.5036,0.1468,0.75,1725,0,300,100
Sinlaku,2014,Negros Oriental,PH074600000,Tropical storm,1,104,307894,310626,0.6078,0.1506,0.8365,1086,0,87,17
Sinlaku,2014,Palawan,PH175300000,Tropical storm,1,2086,255726,257321,0.6892,0.0904,0.9564,34640,0,1995,91
Sinlaku,2014,Southern Leyte,PH086400000,Tropical storm,1,0,92405,92836,0.4088,0.0588,0.0,36,0,0,0
Sinlaku,2014,Surigao del Norte,PH166700000,Tropical storm,1,146,106660,108814,0.4934,0.0773,1.0,1300,0,146,0
Sinlaku,2014,Surigao del Sur,PH166800000,Tropical storm,1,2,127802,129159,0.7409,0.1667,1.0,219,0,2,0
Ineng,2015,Abra,PH140100000,Very strong typhoon,4,5,51593,52929,0.2792,0.338,0.8,90951,1,4,1
Ineng,2015,Apayao,PH148100000,Very strong typhoon,4,118,25418,25560,0.4634,0.2828,0.9915,10241,0,117,1
Ineng,2015,Bataan,PH030800000,Very strong typhoon,4,0,170152,173212,0.1275,0.0695,0.0,0,0,0,0
Ineng,2015,Batanes,PH020900000,Very strong typhoon,4,203,4709,4761,0.1293,0.0515,0.7833,1387,0,159,44
Ineng,2015,Benguet,PH141100000,Very strong typhoon,4,170,193848,196825,0.0649,0.2411,0.9176,26310,21,156,14
Ineng,2015,Bulacan,PH031400000,Very strong typhoon,4,0,741737,760964,0.0931,0.0168,0.0,76,0,0,0
Ineng,2015,Cagayan,PH021500000,Very strong typhoon,4,4565,267472,271967,0.2809,0.0237,0.9866,94226,1,4504,61
Ineng,2015,Guimaras,PH067900000,Very strong typhoon,4,0,40497,40575,0.5351,0.0539,0.0,0,0,0,0
Ineng,2015,Ilocos Norte,PH012800000,Very strong typhoon,4,259,131413,139336,0.1246,0.0415,0.9228,81664,1,239,20
Ineng,2015,Ilocos Sur,PH012900000,Very strong typhoon,4,115,151238,157043,0.1684,0.062,0.8261,70876,1,95,20
Ineng,2015,Kalinga,PH143200000,Very strong typhoon,4,164,41990,42115,0.3816,0.3494,0.8902,16676,1,146,18
Ineng,2015,La Union,PH013300000,Very strong typhoon,4,11,174096,180675,0.1948,0.1305,1.0,2976,1,11,0
Ineng,2015,Laguna,PH043400000,Very strong typhoon,4,58,731892,765513,0.1165,0.0428,1.0,461,0,58,0
Ineng,2015,Metro Manila,PH137600000,Very strong typhoon,4,0,2558664,2660330,0.1101,0.0268,0.0,0,0,0,0
Ineng,2015,Mountain Province,PH144400000,Very strong typhoon,4,38,34857,35038,0.2662,0.79,0.8684,1163,4,33,5
Ineng,2015,Nueva Ecija,PH034900000,Very strong typhoon,4,10,488461,496977,0.1968,0.0238,0.6,37,0,6,4
Ineng,2015,Nueva Vizcaya,PH025000000,Very strong typhoon,4,20,108828,111340,0.3194,0.2707,1.0,95,0,20,0
Ineng,2015,Oriental Mindoro,PH175200000,Very strong typhoon,4,0,188988,190763,0.4002,0.1714,0.0,15,0,0,0
Ineng,2015,Palawan,PH175300000,Very strong typhoon,4,0,255726,257321,0.6892,0.0904,0.0,0,0,0,0
Ineng,2015,Pampanga,PH035400000,Very strong typhoon,4,0,561214,575301,0.0811,0.0175,0.0,0,0,0,0
Ineng,2015,Pangasinan,PH015500000,Very strong typhoon,4,0,654240,674575,0.244,0.0196,0.0,0,0,0,0
Ineng,2015,Zambales,PH037100000,Very strong typhoon,4,6,195109,198666,0.1688,0.0601,1.0,0,2,6,0
Koppu,2015,Abra,PH140100000,Very strong typhoon,4,14,51593,52929,0.2792,0.338,0.9286,7666,1,13,1
Koppu,2015,Apayao,PH148100000,Very strong typhoon,4,162,25418,25560,0.4634,0.2828,0.9383,1046,0,152,10
Koppu,2015,Aurora,PH037700000,Very strong typhoon,4,22991,49066,49410,0.4004,0.0823,0.8828,109669,2,20296,2695
Koppu,2015,Bataan,PH030800000,Very strong typhoon,4,31,170152,173212,0.1275,0.0695,0.3548,15949,0,11,20
Koppu,2015,Batanes,PH020900000,Very strong typhoon,4,374,4709,4761,0.1293,0.0515,1.0,3034,0,374,0
Koppu,2015,Benguet,PH141100000,Very strong typhoon,4,989,193848,196825,0.0649,0.2411,0.8716,8018,18,862,127
Koppu,2015,Bulacan,PH031400000,Very strong typhoon,4,115,741737,760964,0.0931,0.0168,0.9739,299297,1,112,3
Koppu,2015,Cagayan,PH021500000,Very strong typhoon,4,28,267472,271967,0.2809,0.0237,0.8571,151879,1,24,4
Koppu,2015,Camarines Norte,PH051600000,Very strong typhoon,4,0,128679,129994,0.4591,0.1341,0.0,218,0,0,0
Koppu,2015,Catanduanes,PH052000000,Very strong typhoon,4,0,53482,53814,0.4668,0.0861,0.0,9,0,0,0
Koppu,2015,Cavite,PH042100000,Very strong typhoon,4,0,851871,877743,0.1109,0.0265,0.0,222,1,0,0
Koppu,2015,Ifugao,PH142700000,Very strong typhoon,4,542,43217,43281,0.4509,0.374,0.9207,2602,3,499,43
Koppu,2015,Ilocos Norte,PH012800000,Very strong typhoon,4,85,131413,139336,0.1246,0.0415,0.7294,5182,0,62,23
Koppu,2015,Ilocos Sur,PH012900000,Very strong typhoon,4,496,151238,157043,0.1684,0.062,0.9073,28905,0,450,46
Koppu,2015,Isabela,PH023100000,Very strong typhoon,4,1519,365099,372950,0.2136,0.0305,0.5918,151798,4,899,620
Koppu,2015,Kalinga,PH143200000,Very strong typhoon,4,498,41990,42115,0.3816,0.3494,0.9659,8116,0,481,17
Koppu,2015,La Union,PH013300000,Very strong typhoon,4,8950,174096,180675,0.1948,0.1305,0.9527,99874,1,8527,423
Koppu,2015,Laguna,PH043400000,Very strong typhoon,4,0,731892,765513,0.1165,0.0428,0.0,47,1,0,0
Koppu,2015,Metro Manila,PH137600000,Very strong typhoon,4,0,2558664,2660330,0.1101,0.0268,0.0,6696,2,0,0
Koppu,2015,Mountain Province,PH144400000,Very strong typhoon,4,92,34857,35038,0.2662,0.79,0.9783,751,0,90,2
Koppu,2015,Nueva Ecija,PH034900000,Very strong typhoon,4,12535,488461,496977,0.1968,0.0238,0.9213,547564,8,11548,987
Koppu,2015,Nueva Vizcaya,PH025000000,Very strong typhoon,4,1553,108828,111340,0.3194,0.2707,0.9189,21049,1,1427,126
Koppu,2015,Pampanga,PH035400000,Very strong typhoon,4,511,561214,575301,0.0811,0.0175,0.9061,203629,0,463,48
Koppu,2015,Pangasinan,PH015500000,Very strong typhoon,4,64387,654240,674575,0.244,0.0196,0.8253,992365,9,53137,11250
